 "GUID","COLLECTION","CAT_NUM","DEACCESSIONED","TOPTYPESTATUS","SCI_NAME_WITH_AUTH_PLAIN","SPEC_LOCALITY","COLLECTORS","BEGAN_DATE","ENDED_DATE","COUNTRY","STATE_PROV","WATERBODY","VERBATIM_DATE","OTHERCATALOGNUMBERS"
"MCZ:Ich:32590","Ichthyology","32590","","","Lamprologus callipterus Boulenger, 1906","Lake Tanganyika","Arthur Loveridge","1930-05-22","1930-05-29","","","","22/5/1930-29/5/1930","field number=AL1930:TAN; group number=601"
"MCZ:Ich:40564","Ichthyology","40564","","","Chlorophthalmus agassizi Bonaparte, 1840","[coordinate data only]","RV Caryn, William C. Schroeder","1956-09-03","1956-09-03","United States","","So. New England","3/9/1956-3/9/1956","field number=CARYN103-268; group number=166"
"MCZ:Ich:36819","Ichthyology","36819","","","Gomphosus caeruleus Lacépède, 1801","Cairns, at Cooktown Station, Great Barrier Reef","Otis Barton","1947-07-01","1947-07-31","Australia","Queensland","Pacific, Western Central","0/7/1947-0/7/1947","field number=BARTON/CAIRNS; group number=627"
"MCZ:Ich:40928","Ichthyology","40928","","","Lophiodes monodi (Le Danois, 1971)","[no specific locality data]","RV Combat","1957-07-23","1957-07-23","Commonwealth of the Bahamas","","Atlantic, Western Central","23/7/1957-23/7/1957","field number=COMBAT447; group number=293"
"MCZ:Ich:45653","Ichthyology","45653","","","Rypticus subbifrenatus Gill, 1861","Large tidepool along shore of limestone reef at San Lorenzo, Fort Sherman, near Colon","Giles W. Mead, Jr., Madhav Gadgil, and party","1967-04-02","1967-04-02","Panama","","Caribbean Sea","2/4/1967-2/4/1967","field number=PAN\MCZ-03; group number=483"
"MCZ:Ich:41364","Ichthyology","41364","","","Astyanax mexicanus (Filippi)","Juarez","William A. McLane","1939-12-21","1939-12-21","Mexico","Tamaulipas","","21/12/1939-21/12/1939","field number=WHM1939:1221; group number=204"
"MCZ:Ich:41480","Ichthyology","41480","","","Thalassoma bifasciatum (Bloch)","Galeta Point, Galeta Island","Ira Rubinoff","1961-03-20","1961-03-20","Panama","","Caribbean Sea","20/3/1961-20/3/1961","field number=IR022; group number=627"
"MCZ:Ich:41706","Ichthyology","41706","","","Upeneus maculatus (Bloch, 1793)","Tongue of the Ocean","RV Atlantis","1945-06-01","1945-06-30","Commonwealth of the Bahamas","","Atlantic, Western Central","0/6/1945-0/6/1945","field number=Z41187; group number=569"
"MCZ:Ich:42013","Ichthyology","42013","","Voucher","Melanostomias biseriatus Regan and Trewavas, 1930","[no specific locality data]","[no agent data]","1981-03-25","1981-03-25","","","","25 Mar 1981","field number=NODATA; group number=151"
"MCZ:Ich:30625","Ichthyology","30625","","","Hemitripterus americanus","Vineyard Sound","[no agent data]","1700-01-01","1994-03-01","","","Atlantic, Northwest","[no verbatim date data]","field number=VINEYARD_SOUND; group number=445"
"MCZ:Ich:42510","Ichthyology","42510","","","Nezumia bairdii (Goode and Bean, 1877)","42°21'N 67°25'W to 42°15'N 67°31'W","RV Chain","1962-09-12","1962-09-12","","","Slope Water","12/9/1962-12/9/1962","field number=RHB0850; group number=332"
"MCZ:Ich:34603","Ichthyology","34603","","","Myxine glutinosa Linnaeus, 1758","off New Hampsire/Maine coast","RV Albatross II, William C. Schroeder","1928-08-23","1928-08-23","United States","","Gulf of Maine","23/8/1928-23/8/1928","field number=ALBAII-20368; group number=7"
"MCZ:Ich:31512","Ichthyology","31512","","Voucher","Astroblepus whymperi (Boulenger, 1890)","Cayambe","James H. Orton","1869-01-01","1869-12-31","Ecuador","Pichincha","","1869-1869","field number=JO:CAYAMBE; group number=277"
"MCZ:Ich:35465","Ichthyology","35465","","","Pelmatochromis buttikoferi","Du River, Firestone Plantation No. 3","Glover M. Allen","1926-07-01","1926-07-31","Liberia","","","0/7/1926-0/7/1926","field number=GMA1926-07; group number=601"
"MCZ:Ich:35502","Ichthyology","35502","","","Heterobranchus isopterus Bleeker, 1863","Gbabga","Glover M. Allen","1926-01-01","1926-12-31","Liberia","","","1926-1926","field number=GMA:GBANGA; group number=256"
"MCZ:Ich:35560","Ichthyology","35560","","","Anabas testudineus","Meping R. at Chieng-Mai, terminus of N line of Royal State Railways, at 356mi NNW Bangkok","Harvard Asiatic Primate Expedition","1937-04-27","1937-04-27","Thailand","Chiang Mai","","27/4/1937-27/4/1937","field number=HPE:CHIENGM; group number=750"
"MCZ:Ich:35597","Ichthyology","35597","","","Neoscopelus microchir Matsubara, 1943","Nicholas Channel","RV Atlantis, Harvard-Havana Expedition","1939-05-03","1939-05-03","Commonwealth of the Bahamas","","Atlantic, Western Central","3/5/1939-3/5/1939","field number=ATLAN3444; group number=179"
"MCZ:Ich:52887","Ichthyology","52887","","","Capros aper (Linnaeus, 1758)","[no specific locality data]","RV Atlantis II 082 CUEA","1974-05-22","1974-05-22","Western Sahara","","Atlantic, Eastern Central","22/5/1974-22/5/1974","field number=AII-8208; group number=385"
"MCZ:Ich:52925","Ichthyology","52925","","","Pterycombus brama Fries, 1837","[coordinate data only]","RV Oregon","1956-07-23","1956-07-23","United States","","Gulf of Mexico","23/7/1956-23/7/1956","field number=OREGON1588; group number=543"
"MCZ:Ich:57875","Ichthyology","57875","","","Zenion longipinnis Kotthaus, 1970","[coordinate data only]","Richard H. Backus, RV Chain 060","1966-06-06","1966-06-06","Jamaica","","Caribbean Sea","6/6/1966-6/6/1966","field number=RHB1278; group number=381"
"MCZ:Ich:57889","Ichthyology","57889","","","Priapichthys","Bayano dainage, probably Rio Canita. Small trib of mainstream on left about 0.75km upriver of bridge","William L. Fink, Karsten E. Hartel","1978-04-01","1978-04-01","Panama","Panama","","1/4/1978-1/4/1978","field number=PAN78-14; group number=347"
"MCZ:Ich:57935","Ichthyology","57935","","","Cubiceps squamiceps (Lloyd, 1909)","Sta.396B","RV Anton Bruun 08","1964-09-28","1964-09-28","Mozambique","","Indian Ocean, Western","28/9/1964-28/9/1964","field number=AB08-396B; group number=745"
"MCZ:Ich:62098","Ichthyology","62098","","","Serrivomer garmani Bertin 1944","Station 15","RV Anton Bruun 03","1963-09-11","1963-09-11","High Seas","","Indian Ocean, Western","11/9/1963-11/9/1963","field number=APB7121; group number=95"
"MCZ:Ich:62106","Ichthyology","62106","","Voucher","Trachinocephalus myops (Forster, 1801)","[coordinate data only]","Richard H. Backus, RV Atlantis II 013","1964-09-03","1964-09-03","Canada","","Atlantic, Northwest","3/9/1964-3/9/1964","field number=RHB1003; group number=163"
"MCZ:Ich:62111","Ichthyology","62111","","","Photichthys argenteus Hutton, 1872","Station 15","RV Anton Bruun 03","1963-09-10","1963-09-10","High Seas","","Indian Ocean, Western","10/9/1963-10/9/1963","field number=APB7116; group number=148"
"MCZ:Ich:62129","Ichthyology","62129","","Paratype","Elassoma boehlkei Rohde & Arndt, 1987","Big Creek, bridge on SR 1947, N side of Lake Waccamaw","J. R. Shute, and party","1979-03-28","1979-03-28","United States","North Carolina","","28/3/1979-28/3/1979","field number=JRS79:0328-5; group number=509"
"MCZ:Ich:48602","Ichthyology","48602","","","Hemichromis bimaculatus Gill, 1862","Subuni Junction, Lake Volta","Paul Loiselle","1970-08-07","1970-08-07","Ghana","","","7/8/1970-7/8/1970","field number=PL70-0807; group number=601"
"MCZ:Ich:48665","Ichthyology","48665","","","Bryconamericus brevirostris (Günther, 1860)","Rio Vinces at Vinces","Tyson R. Roberts, R. Gilbert, F. Silva M","1971-11-05","1971-11-05","Ecuador","Los Rios","","5/11/1971-5/11/1971","field number=TRR71:1105C; group number=204"
"MCZ:Ich:48666","Ichthyology","48666","","","Bryconamericus scleroparius (Regan, 1908)","Arroyo Campo Triste, trib. to Rio Blanco, 27km NW of Santo Domingo.","Tyson R. Roberts, R. Gilbert, F. Silva M","1971-10-20","1971-10-20","Ecuador","Pichincha","","20/10/1971-20/10/1971","field number=TRR71:1020C; group number=204"
"MCZ:Ich:58225","Ichthyology","58225","","","Pseudopleuronectes americanus (Walbaum, 1792)","Nantucket, west end of Sesachacha Pond","Karsten E. Hartel, Leslie S. Kaufman","1981-04-25","1981-04-25","United States","Massachusetts","","25/4/1981-25/4/1981","field number=KEH8102; group number=770"
"MCZ:Ich:62398","Ichthyology","62398","","Voucher","Parasudis truculenta (Goode & Bean, 1896)","[coordinate data only]","James E. Craddock, RV Oceanus 022","1977-03-26","1977-03-26","","","Atlantic, Western Central","26/3/1977-26/3/1977","field number=JEC7750; group number=166"
"MCZ:Ich:48920","Ichthyology","48920","","","Perca flavescens (Mitchill, 1814)","Concord, Walden Pond","Myvanwy M. Dick","1969-01-01","1969-12-31","United States","Massachusetts","","1969-1969","field number=MMD69; group number=517"
"MCZ:Ich:48950","Ichthyology","48950","","","Steindachneria argentea Goode and Bean, 1896","off Mississippi Delta","RV Oregon","1962-11-23","1962-11-23","United States","Mississippi","Gulf of Mexico","23/11/1962-23/11/1962","field number=OREGON4002; group number=321"
"MCZ:Ich:49203","Ichthyology","49203","","Voucher","Neolamprologus modestus (Boulenger, 1898)","Lake Tanganyika, between Mutumba and Magara among rocks","Donald J. Stewart","1973-10-01","1973-10-31","Burundi","","","0/10/1973-0/10/1973","field number=DJS7302; group number=601"
"MCZ:Ich:49210","Ichthyology","49210","","","Mastacembelus micropectus Matthes, 1962","Lake Tanganyika, between Mutumba and Magara among rocks","Donald J. Stewart","1973-10-01","1973-10-31","Burundi","","","0/10/1973-0/10/1973","field number=DJS7302; group number=757"
"MCZ:Ich:49282","Ichthyology","49282","","","Ectodus descampsii Boulenger, 1898","Lake Tanganyika, Bujumbura Fish Market","Donald J. Stewart","1973-10-01","1973-10-31","Burundi","","","0/10/1973-0/10/1973","field number=DJS7301; group number=601"
"MCZ:Ich:54041","Ichthyology","54041","","","Gigantactis","[coordinate data only]","Richard H. Backus, RV Atlantis II 013","1964-09-29","1964-09-29","High Seas","","Atlantic, Northwest","29/9/1964-29/9/1964","field number=RHB1049; group number=305"
"MCZ:Ich:58604","Ichthyology","58604","","Figured","Sternopygus arenatus Meek & Hildebrand, 1916","Rios Cayapas, Hoja Blanca & San Miguel in the vicinity of village of San Miguel","Kenneth I. Miyata, A. Rankis","1977-06-18","1977-06-29","Ecuador","Esmeraldas","","18/6/1977-29/6/1977","field number=M&R77; group number=227"
"MCZ:Ich:58823","Ichthyology","58823","","Voucher","Stomias boa ferox Reinhardt, 1842","Azores-Britain","Richard H. Backus, RV Chain 105","1972-07-01","1972-07-01","High Seas","","Atlantic, Northeast","1/7/1972-1/7/1972","field number=RHB2523; group number=154"
"MCZ:Ich:63121","Ichthyology","63121","","Voucher","Naso","Coral Sea","G. Richard Harbison, RV Lady Basten","1981-12-03","1981-12-03","Papua New Guinea","","Pacific, Western Central","3/12/1981-3/12/1981","field number=GRH1047; group number=725"
"MCZ:Ich:49425","Ichthyology","49425","","","Pseudotropheus elongatus Fryer, 1956","Lake Malawi, Likoma Island","[no agent data]","1973-07-01","1973-07-31","Malawi","","","0/7/1973-0/7/1973","field number=MALAWI:JUL73; group number=601"
"MCZ:Ich:54303","Ichthyology","54303","","Voucher","Manducus maderensis (Johnson, 1890)","[no specific locality data]","RV Oregon","1957-11-07","1957-11-07","Suriname","","Atlantic, Western Central","7/11/1957-7/11/1957","field number=OREGON2007; group number=147; previous number=USNM 186282"
"MCZ:Ich:58939","Ichthyology","58939","","","Stylephorus chordatus Shaw, 1791","[no specific locality data]","Richard H. Backus, RV Atlantis II 078","1973-09-28","1973-09-28","Trinidad and Tobago","","Atlantic, Western Central","28/9/1973-28/9/1973","field number=RHB2960; group number=395"
"MCZ:Ich:63257","Ichthyology","63257","","","Rhizoprionodon porosus (Poey, 1861)","between South Bimini and Bonefish Hole, 5 mi offshore, outgoing tide, sandy bottom","Guido Dingerkus, and party","1986-01-18","1986-01-18","Commonwealth of the Bahamas","","Atlantic, Western Central","18/1/1986-18/1/1986","field number=GD1986:0118; group number=25"
"MCZ:Ich:63326","Ichthyology","63326","","","Orestias ispi Lauzanne, 1981","Lake Titicaca, probably in Lago Pequeño","T. Coon, M. Reed, American Museum of Natural History","1979-10-02","1979-10-02","Peru","Puno","","0/10/1979-0/10/1979","field number=COON:TITICACA; group number=343; previous number=AMNH"
"MCZ:Ich:59193","Ichthyology","59193","","","Gyrinocheilus sp.","[no specific locality data]","[no agent data]","1981-01-01","1981-01-01","","","","[no verbatim date data]","field number=NODATA; group number=236"
"MCZ:Ich:59266","Ichthyology","59266","","Figured","Selaroides leptolepis (Cuvier, 1833)","SE corner of Kuwait Bay at Ras As Ardh, Station 613","Rudolf G. Arndt, Dames and Moore Inc.","1982-11-08","1982-11-08","Kuwait","","","8/11/1982-8/11/1982","field number=D&M82:0811; group number=533"
"MCZ:Ich:50251","Ichthyology","50251","","","Steatocranus gibbiceps Boulenger, 1899","Zaire River mainstream near Bulu, W of Luozi","Tyson R. Roberts, Donald J. Stewart","1973-07-15","1973-07-15","Democratic Republic of the Congo","","","15/7/1973-15/7/1973","field number=R&S29; group number=601"
"MCZ:Ich:50291","Ichthyology","50291","","","Chrysichthys delhezi Boul. 1899","Zaire River mainstream at Tadi, near Kibunzi","Tyson R. Roberts, Donald J. Stewart","1973-07-21","1973-07-21","Democratic Republic of the Congo","","","21/7/1973-21/7/1973","field number=R&S35; group number=247"
"MCZ:Ich:50317","Ichthyology","50317","","","Mastacembelus brichardi (Poll 1959)","Zaire River mainstream at Tadi, near Kibunzi","Tyson R. Roberts, Donald J. Stewart","1973-07-21","1973-07-21","Democratic Republic of the Congo","","","21/7/1973-21/7/1973","field number=R&S35; group number=757"
"MCZ:Ich:54923","Ichthyology","54923","","","Polyodon spathula (Walbaum, 1792)","[no specific locality data]","[no agent data]","1700-01-01","2009-03-01","","","","[no verbatim date data]","field number=AQUARIUM; group number=60"
"MCZ:Ich:55094","Ichthyology","55094","","","Photonectes margarita (Goode and Bean, 1896)","[coordinate data only]","Richard H. Backus, RV Atlantis II 049","1969-07-04","1969-07-04","High Seas","","Atlantic, Northwest","4/7/1969-4/7/1969","field number=RHB1932; group number=151"
"MCZ:Ich:46176","Ichthyology","46176","","","Salarias variolatus Valenciennes, 1836","Robinson Crusoe Island [Más a Tierra], off West coast","RV Anton Bruun 13","1966-01-27","1966-01-27","Chile","Valparaiso Region","Pacific, Southeast","27/1/1966-27/1/1966","field number=AB13-37; group number=668"
"MCZ:Ich:46219","Ichthyology","46219","","","Percichthys trucha (Valenciennes, 1833)","Stream entering Lago Buenos Ayres.","Robert M. McDowall","1968-02-17","1968-02-17","Chile","","","17/2/1968-17/2/1968","field number=MCDOWEL6821; group number=476"
"MCZ:Ich:50473","Ichthyology","50473","","Voucher","Lamprologus tigripictilis Schelly & Stiassny 2004","Zaire River near Inga, a few km upstream and on the opposite side of river from Inga hydroelectric dam","Tyson R. Roberts, Donald J. Stewart","1973-08-01","1973-08-01","Democratic Republic of the Congo","","","1/8/1973-1/8/1973","field number=R&S38; group number=601"
"MCZ:Ich:50487","Ichthyology","50487","","Paratype","Mastacembelus aviceps Roberts & Stewart, 1976","Zaire River near Inga, a few km upstream and on the opposite side of river from Inga hydroelectric dam","Tyson R. Roberts, Donald J. Stewart","1973-08-01","1973-08-01","Democratic Republic of the Congo","","","1/8/1973-1/8/1973","field number=R&S38; group number=757"
"MCZ:Ich:50695","Ichthyology","50695","","","Trematocara sp.","Lake Tanganyika, Bujumbura Fish Market","Donald J. Stewart","1973-10-01","1973-10-31","Burundi","","","0/10/1973-0/10/1973","field number=DJS7301; group number=601"
"MCZ:Ich:55368","Ichthyology","55368","","","Bregmaceros nectabanus Whitley, 1941","[coordinate data only]","Richard H. Backus, RV Chain 060","1966-06-25","1966-06-25","United States","","Atlantic, Western Central","25/6/1966-25/6/1966","field number=RHB1315; group number=318"
"MCZ:Ich:55415","Ichthyology","55415","","","Ablennes hians (Valenciennes, 1846)","[coordinate data only]","RV Chain 026","1962-05-01","1962-05-01","","","Lesser Antillean","1/5/1962-1/5/1962","field number=CH026-498; group number=336"
"MCZ:Ich:50829","Ichthyology","50829","","Voucher","Hemibates stenosoma (Boulenger, 1901)","Lake Tanganyika at Kitaza","Donald J. Stewart","1973-10-12","1973-10-12","Burundi","","","12/10/1973-12/10/1973","field number=DJS7308; group number=601"
"MCZ:Ich:50835","Ichthyology","50835","","Voucher","Limnochromis auritus (Boulenger, 1901)","Lake Tanganyika at Bujumbura, sandy beach","Donald J. Stewart","1973-10-01","1973-10-31","Burundi","","","0/10/1973-0/10/1973","field number=DJS7304; group number=601"
